"","AUS_B_1","CAN_B_1","CHE_B_1","CHN_B_1","DEU_B_1","FRA_B_1","GBR_B_1","ITA_B_1","JPN_B_1","MEX_B_1","NOR_B_1","USA_B_1","AUS_B_2","CAN_B_2","CHE_B_2","CHN_B_2","DEU_B_2","FRA_B_2","GBR_B_2","ITA_B_2","JPN_B_2","MEX_B_2","NOR_B_2","USA_B_2","AUS_B_3","CAN_B_3","CHE_B_3","CHN_B_3","DEU_B_3","FRA_B_3","GBR_B_3","ITA_B_3","JPN_B_3","MEX_B_3","NOR_B_3","USA_B_3"
"1",0.0677413528825932,0.692941665871997,0.821990193033078,0.928916938655654,0.721207455420359,0.71732749758209,0.755105588346521,0.619699162270103,0.0216437425181895,0.115761795244518,0.732289326386576,0.358279632410348,0.14802189747784,0.980848379023248,0.443755267953509,0.0517921645341683,0.365865205567263,0.376603322472752,0.116978799284153,0.297379633151083,0.496518538448169,0.572663546675357,0.126428461337026,0.944184370251063,0.252074693442119,0.456256213874854,0.465238901617023,0.0248162885069052,0.414318038701311,0.405938639485794,0.19483868670491,0.244202121390691,0.502205259268779,0.01,0.145908980695351,0.72890532255612
"Dickey-Fuller",-3.31707502765282,-1.72918743382878,-1.42431839447399,-1.06074010596309,-1.66241128151007,-1.67157743818704,-1.58232907175172,-1.90221824792848,-3.74707489837993,-3.0927386231692,-1.6362310574498,-2.51980546639741,-3.01652615803131,-0.521360787116695,-2.31787464649928,-3.40958032007368,-2.50188502629493,-2.47651689961054,-3.08986352757054,-2.66367788927059,-2.19322473423143,-2.0133369352726,-3.06753929454236,-0.966082030071549,-2.77070796354535,-2.2883419469954,-2.2671209114437,-3.68362397860561,-2.38741825153541,-2.40721405583789,-2.90592443423545,-2.78930642050855,-2.17979021349882,-4.03181728458296,-3.02151779120904,-1.6442255539362
