"timeframe","edges_of_full_matrix","sum_inner_edges","sum_outer_edges","L1edges","L2edges","L3edges","L1edges_out","L2edges_out","L3edges_out","AUS_B_1_inner","CAN_B_1_inner","CHE_B_1_inner","CHN_B_1_inner","DEU_B_1_inner","FRA_B_1_inner","GBR_B_1_inner","ITA_B_1_inner","JPN_B_1_inner","MEX_B_1_inner","NOR_B_1_inner","USA_B_1_inner","AUS_B_2_inner","CAN_B_2_inner","CHE_B_2_inner","CHN_B_2_inner","DEU_B_2_inner","FRA_B_2_inner","GBR_B_2_inner","ITA_B_2_inner","JPN_B_2_inner","MEX_B_2_inner","NOR_B_2_inner","USA_B_2_inner","AUS_B_3_inner","CAN_B_3_inner","CHE_B_3_inner","CHN_B_3_inner","DEU_B_3_inner","FRA_B_3_inner","GBR_B_3_inner","ITA_B_3_inner","JPN_B_3_inner","MEX_B_3_inner","NOR_B_3_inner","USA_B_3_inner","AUS_B_1_outer","CAN_B_1_outer","CHE_B_1_outer","CHN_B_1_outer","DEU_B_1_outer","FRA_B_1_outer","GBR_B_1_outer","ITA_B_1_outer","JPN_B_1_outer","MEX_B_1_outer","NOR_B_1_outer","USA_B_1_outer","AUS_B_2_outer","CAN_B_2_outer","CHE_B_2_outer","CHN_B_2_outer","DEU_B_2_outer","FRA_B_2_outer","GBR_B_2_outer","ITA_B_2_outer","JPN_B_2_outer","MEX_B_2_outer","NOR_B_2_outer","USA_B_2_outer","AUS_B_3_outer","CAN_B_3_outer","CHE_B_3_outer","CHN_B_3_outer","DEU_B_3_outer","FRA_B_3_outer","GBR_B_3_outer","ITA_B_3_outer","JPN_B_3_outer","MEX_B_3_outer","NOR_B_3_outer","USA_B_3_outer","uscurve_positive"
"2004-07-01 - 2007-05-17","81","14","67","5","4","5","22","19","26","5","0","2","4","2","2","6","0","2","1","3","1","1","4","0","3","2","5","0","2","3","0","4","1","2","9","1","2","5","1","1","3","0","0","4","0","4","4","1","2","0","1","0","2","3","2","2","6","2","2","5","0","0","0","2","1","1","4","2","4","6","1","2","2","0","0","2","4","2","3","1","8","0"
